# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) Mini
20 17.49765500940306 2.6163017072294616 0.0022553055464691065 0.022010990582495824 0.9078398109790529
21 11.449688385140965 0.7771156206543866 0.00185542221223111 0.002960546730356635 2.6060620215373715
12 17.37666198664128 2.3324211865573883 0.0022317712241674116 0.019858853068206176 0.5495495742494039
13 17.408129593719988 2.3045674678731025 0.0022385941172867606 0.020468939289424233 0.5456281722692017
14 17.49178624958513 2.4421578121844827 0.002252589968288043 0.021755787316246642 0.5377853683087976
15 11.933616937174396 0.7423302056223517 0.0018617430837955045 0.002990743080475836 1.3909569003227438
16 10.177600387989141 0.24756218531051094 0.00184422064863904 0.002925039759705503 2.099677761917935
17 11.157880027791542 0.5266713645627905 0.0018522328604755238 0.002948124919901485 1.6370697359909094
18 15.570613849505438 1.6394472398611595 0.002002569438121677 0.005779761677637746 0.7280201881458552
29 17.494668355256664 2.5871530109951566 0.0022553055464691065 0.022010990582495824 0.9078398109790529
210 15.310182804720492 1.8323767410916094 0.001982637433466071 0.0051267069123051906 1.3568361500378494
111 18.366269282677884 2.6182927004542567 0.0024699073631506523 0.04794241318739663 0.44168322794778514
112 18.36587014804988 2.6105452531051174 0.0024699073631506523 0.04794241318739663 0.44168322794778514
213 16.039141056986114 1.984191132882906 0.0020449213065646325 0.007462823530984751 1.1377469429546987
114 11.175211054028637 0.5322552047978892 0.0018524131068669884 0.0029487772223081615 1.6307108423551262
115 17.99312581219544 2.5370789188739673 0.002366613068330208 0.034029448356298016 0.48242066813948903
216 17.50106916621439 2.6496226794316216 0.0022553055464691065 0.022010990582495824 0.9078398109790529
117 10.455728606532336 0.3062335716197237 0.0018461308195168013 0.002929505639502201 1.9435828547395373
118 12.537490600593609 0.8591323277155691 0.0018719938788988265 0.0030558236665470207 1.2355496295436013
219 9.596563759348898 0.28524507035695323 0.0018409514331728786 0.002918868033929627 4.004323178840114
120 14.33120162066033 1.26584569874392 0.0019265579929754434 0.0037551799636038087 0.8925754217761013
121 18.216215851700273 2.5744314147322633 0.0024264026717826445 0.04175553438084553 0.45799879800344007
122 13.889883470122458 1.1593986585467273 0.0019086051874457788 0.003457793122302556 0.9653758793668301
223 17.344442060698757 2.510504586005023 0.002225664365359741 0.01932235824592268 0.8983178580427821
124 16.802508947891525 2.124880607202156 0.0021368055371156543 0.012529372891483787 0.608453222786238
125 12.26936081451503 0.8067018771184609 0.0018670770786707702 0.0030220922383191345 1.3019785621689237
226 15.820485856557463 1.938517786308518 0.0020238408547670348 0.006574496477927692 1.2062920103201726
127 14.593448844805126 1.3287041184398498 0.0019393004623565289 0.004007408687721264 0.8521307533496775
128 14.030448653409028 1.1873963414859958 0.0019140537145815916 0.0035409437270449208 0.9411090452875581
129 16.512576201436303 1.9906360925694864 0.0020985182400079794 0.010179673301621995 0.6354922019487095
130 11.33226021435213 0.5895998895431792 0.001854047065139254 0.0029549616288597046 1.577002476907295
131 11.091573051862403 0.5069630112306904 0.001851544122414291 0.0029456869654399397 1.6622799379662356
132 17.411464411030074 2.3350598972663428 0.0022385941172867606 0.020468939289424233 0.5456281722692017
233 8.87770566755886 0.16203898081941726 0.0018379933720402382 0.00291484861988874 4.740638585740904
234 11.680858227991973 0.8431808825654 0.001858221986114533 0.0029730003983569875 2.523296267422407
135 12.58606464912716 0.8696113620844252 0.0018729452463837788 0.0030628911059247424 1.2236962226416297
236 16.824510165340286 2.3017703621863994 0.0021401700636887173 0.012752327613990998 0.9967704132193467
137 18.36612544943243 2.615500809152416 0.0024699073631506523 0.04794241318739663 0.44168322794778514
138 9.291546529943025 0.12993210736290928 0.0018395816367691691 0.0029168246897801 2.691540705634477
139 8.534384708398916 0.08954700310109454 0.0018368807011073984 0.002913711764602145 3.211649043909207
140 18.295758395194852 2.6789605192878465 0.002447771823675358 0.04473472889488654 0.4498410129756126
141 12.048270143908637 0.7614677918781144 0.0018635108528266447 0.003000532684727279 1.3586011904987583
142 18.214573959941667 2.5461763898868823 0.0024264026717826445 0.04175553438084553 0.45799879800344007
143 16.657684289040986 2.0537514734286657 0.002117121080002759 0.011278398897360698 0.6219033849570759
244 13.624649862394715 1.21860058244395 0.0018994618722376487 0.003332017973927566 1.6963214973435359
145 15.351223705032195 1.550030280889936 0.001985796467911005 0.005224340971565103 0.7503012926549306
146 16.985866761732257 2.189235120773288 0.00216441764597194 0.014438380892812297 0.5897835891311626
147 8.293435379360348 0.08121997108865128 0.0018362122002217396 0.0029131252875820596 3.3583121674339553
148 18.3697029778601 2.6849428249250993 0.0024699073631506523 0.04794241318739663 0.44168322794778514
149 16.31326730794278 1.9470345252478785 0.0020737331066817896 0.008840962203970664 0.6554901083614847
250 11.589518560832767 0.7710544393525874 0.0018571107124999756 0.0029678828981565242 2.462129287460024
151 14.33165923411075 1.2667376629964144 0.0019265579929754434 0.0037551799636038087 0.8925754217761013
152 17.552905804887203 2.3625905243063903 0.0022670658954710658 0.023136949897361234 0.5299425643483933
253 15.818932369770017 1.9334712465133987 0.0020238408547670348 0.006574496477927692 1.2062920103201726
154 17.695913933796543 2.4492123870685387 0.002296556598100873 0.026109216487428484 0.5147776002306154
155 12.905463838501495 0.9342519214132997 0.0018798055561345373 0.003119094964794112 1.154045577397019
156 17.98975578901408 2.4886214708254095 0.002366613068330208 0.034029448356298016 0.48242066813948903
157 13.93731683852498 1.1698127331665598 0.0019103806620788578 0.003484213089778751 0.9572869346737395
258 8.07211266898821 0.10238404711682939 0.0018356515115101034 0.002912688588509565 5.817427350935966
159 12.335024220157374 0.8202264215723463 0.0018682107998405789 0.003029456337048539 1.2858006755750773
160 14.538946895399398 1.3159283085271898 0.0019364907865437354 0.003948829404486267 0.8602196931220285
161 5.943897360043724 1.804755903047938 0.0018324369934911563 0.0029111269331432953 3.9129361934920466
