DR2Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,prob0,probs_final
Gaia DR2 5290655034363564160,0.178486,-0.32852,119.88581054426,-61.08132393681,2.2862,0.0668,-4.895,0.117,10.834,0.104,16.602786325211046,0.0024564125146501097,2.0545328851550906,0.01208821489164979,1.0,1.0
Gaia DR2 5290655412320662144,0.072675,-0.369381,119.66719122804,-61.12260345756,2.3369,0.0459,-4.606,0.099,11.606,0.079,16.341844930205145,0.002101659629766611,1.9638009699861705,0.007026153547691681,1.0,1.0
Gaia DR2 5290655481040144256,0.093831,-0.360882,119.71094648064,-61.11404881125,2.3965,0.0132,-5.675,0.026,11.668,0.025,13.07421258307724,0.0018978598098705265,0.9587412811536105,0.0032381203147830626,1.0,1.0
Gaia DR2 5290655549759621888,0.085456,-0.346415,119.69352745415,-61.09960558716,2.3932,0.0215,-4.922,0.042,11.274,0.037,11.652897640677555,0.0018398725316843675,0.692591577536616,0.002625840550191776,1.0,1.0
Gaia DR2 5290655549759622144,0.089208,-0.350916,119.70131719125,-61.10409688689,2.4243,0.0233,-4.203,0.045,10.842,0.038,12.197988843490457,0.001826524623720831,0.7817050319559051,0.002992636722661473,1.0,1.0
Gaia DR2 5290655687198404864,0.054761,-0.336432,119.62997956803,-61.08969061593,2.4653,0.0603,-4.695,0.123,11.236,0.108,16.896863243115217,0.002365797188079618,2.127230632850596,0.017293865129107366,1.0,1.0
Gaia DR2 5290655893357015168,0.127196,-0.331336,119.77976905049,-61.08438726681,2.4507,0.0593,-4.653,0.12,11.567,0.114,16.881246583020936,0.0022816539931885455,2.2039845548179784,0.013496049590551649,1.0,1.0
Gaia DR2 5290656099515450752,0.133782,-0.295732,119.79307848897,-61.04875612803,2.2808,0.048,-4.136,0.097,10.926,0.095,16.323157891431205,0.0019596290529865375,1.9431986594575719,0.008932416419389471,1.0,1.0
Gaia DR2 5290656335732810240,0.140141,-0.267388,119.80595732965,-61.02038500113,2.1616,0.1559,-4.187,0.313,10.401,0.29,18.263032773144786,0.0025878400366845036,2.6742592485386965,0.05957182605441255,1.0,1.0
Gaia DR2 5290656541892456960,-0.223583,-0.597501,119.05038646776,-61.35001153716,2.5643,0.1523,-4.948,0.309,13.293,0.275,17.988909891185326,0.0022627544923581157,2.8596590030474864,0.05180555688020528,1.0,1.0
Gaia DR2 5290657336465950976,-0.20288,-0.531226,119.09445713158,-61.28387852099,2.2844,0.0299,-4.776,0.056,11.043,0.054,9.331834305454871,0.0019510909418160344,0.12867210851083577,0.0042169280107963655,1.0,1.0
Gaia DR2 5290657778844099328,-0.223898,-0.513146,119.0509828549,-61.26565685283,2.6638,0.1326,-4.362,0.263,12.494,0.264,17.990899369240378,0.002290058234276419,2.938283865898672,0.03801148710051951,1.0,1.0
Gaia DR2 5290657989300789632,-0.224358,-0.511383,119.05005251238,-61.26389004106,2.6637,0.016,-3.482,0.031,12.207,0.029,13.806282194266686,0.0018442186421513485,1.228596285084448,0.0032661911541758135,1.0,1.0
Gaia DR2 5290658161099482752,-0.206867,-0.501303,119.0865688428,-61.25393053432,2.5079,0.0195,-3.969,0.037,11.037,0.035,14.458665678018187,0.001845232514488064,1.6242431281093719,0.0034769966812811825,1.0,1.0
Gaia DR2 5290658328599099136,-0.175458,-0.468683,119.15225435908,-61.22150127795,2.1631,0.1394,-4.868,0.291,11.785,0.28,18.126775397006767,0.0022939248226597647,2.5844970395876885,0.0486610952442033,1.0,1.0
Gaia DR2 5290658470337128704,-0.20929,-0.472319,119.08193105876,-61.22493100504,2.4542,0.0214,-4.964,0.045,10.982,0.041,14.98894755750759,0.0018917881268658075,1.448077936451142,0.003940331928048719,1.0,1.0
Gaia DR2 5290658573416344960,-0.20318,-0.457265,119.09482538384,-61.20991769454,2.3297,0.1046,-3.986,0.222,11.799,0.219,17.734863009364293,0.0020966902937825317,2.550315888967127,0.035032245165601425,1.0,1.0
Gaia DR2 5290658985733281280,-0.157338,-0.489066,119.18968059464,-61.24197936987,2.5793,0.1004,-4.957,0.207,11.423,0.203,17.75499722554735,0.002299825839874926,2.4616011419787114,0.02974001901295932,1.0,1.0
Gaia DR2 5290659363690545920,-0.05272,-0.443647,119.4072854849,-61.19690952431,2.3497,0.0356,-4.698,0.07,11.223,0.063,15.527535857094573,0.0023928348804593655,1.6888545589403936,0.008234948434966255,1.0,1.0
Gaia DR2 5290659535489024896,-0.107184,-0.434583,119.29430773831,-61.18770717889,2.3962,0.032,-4.495,0.069,11.685,0.061,15.947621932584319,0.002041098000396828,1.8259639580896039,0.006220408136338393,1.0,1.0
Gaia DR2 5290659672927983232,-0.079834,-0.409236,119.3511902511,-61.1624415067,2.3941,0.1389,-4.169,0.307,11.739,0.247,17.951698237887037,0.002191188158222754,2.8471864224458407,0.049340840280504845,1.0,1.0
Gaia DR2 5290660600640916608,-0.110991,-0.394213,119.28670407048,-61.14732394526,2.4337,0.0208,-4.93,0.041,10.873,0.04,14.93381825453901,0.0018383912320819877,1.437093408651494,0.003506336412703101,1.0,1.0
Gaia DR2 5290660703720134912,-0.095826,-0.37631,119.3182416794,-61.12947155577,2.3957,0.0351,-4.711,0.073,11.135,0.068,15.984667328467008,0.002054108755980813,1.8141683373592485,0.006895214748517229,1.0,1.0
Gaia DR2 5290660738079873408,-0.088378,-0.367315,119.3337193238,-61.12049818567,2.4417,0.0191,-4.811,0.04,11.374,0.034,12.848105392758812,0.0018302377352200352,0.9174038930581716,0.0027652825025334337,1.0,1.0
Gaia DR2 5290660738079873920,-0.083776,-0.365474,119.34325803225,-61.1186691581,2.4193,0.0379,-5.543,0.078,11.066,0.068,15.362324330854648,0.001959867031596355,1.604000986481708,0.0062714954727781875,1.0,1.0
Gaia DR2 5290660944238288384,-0.263926,-0.489943,118.96812808334,-61.24214449394,2.4602,0.0914,-4.367,0.193,11.304,0.18,17.653344612055363,0.0022153101348397508,2.4886151398978775,0.024923083856036154,1.0,1.0
Gaia DR2 5290661116036894592,-0.287239,-0.503631,118.91941633675,-61.25562856039,2.3579,0.0399,-3.8,0.084,10.524,0.079,14.965598704830132,0.0023625997838386216,1.4948046113111157,0.007117707074213079,1.0,1.0
Gaia DR2 5290661253475851392,-0.264951,-0.470217,118.96634354344,-61.22241062297,2.4832,0.0392,-4.612,0.079,11.123,0.071,16.0725262572539,0.0022979432107568896,1.8440987544083,0.008963729195262603,1.0,1.0
Gaia DR2 5290661524054807552,-0.197413,-0.448732,119.10690995085,-61.20142091633,2.4669,0.1818,-4.066,0.39,11.882,0.404,18.489499173768003,0.002528577672898527,2.6767941787067677,0.0678972095908547,1.0,1.0
Gaia DR2 5290661700152454400,-0.220972,-0.433822,119.05822333504,-61.18635526409,2.5862,0.0313,-4.255,0.064,11.696,0.06,15.68796579235384,0.0019528958926707774,1.6994375010782647,0.005024323194034039,1.0,1.0
Gaia DR2 5290661871951147264,-0.220539,-0.406309,119.05952073831,-61.15884618342,2.3289,0.0267,-3.632,0.054,10.928,0.053,15.436095799197886,0.0032546430726106885,1.6079503612387018,0.013206298638226551,1.0,1.0
Gaia DR2 5290662318627652480,-0.307268,-0.426702,118.87932620555,-61.17851480419,2.343,0.0936,-4.088,0.194,11.348,0.19,17.584969644193507,0.002088456536556128,2.4859704608026014,0.028962042262640337,1.0,1.0
Gaia DR2 5290662249908263296,-0.300205,-0.446102,118.89359410696,-61.19798205362,2.4595,0.0379,-4.44,0.075,11.664,0.075,16.009467661135307,0.001990695196775453,1.8385088949529091,0.005882931661159447,1.0,1.0
Gaia DR2 5290662383047290496,-0.268039,-0.416976,118.96086835234,-61.16914579771,2.3773,0.0359,-4.518,0.07,11.889,0.063,8.135013217296445,0.0018426637194396283,0.09468277543453318,0.0029900482149660726,1.0,1.0
Gaia DR2 5290662593505565312,-0.245466,-0.398244,119.00797752628,-61.15059791255,2.5164,0.0726,-4.007,0.146,10.227,0.141,17.185760685570393,0.0019991549527222387,2.4316903622738906,0.0155723293016597,1.0,1.0
Gaia DR2 5290662730944520320,-0.222745,-0.382468,119.05529519298,-61.13499095368,2.437,0.0223,-4.924,0.044,11.256,0.044,15.023056046217409,0.0018715467785533006,1.4488828486066545,0.003782287219062094,1.0,1.0
Gaia DR2 5290663040182254080,-0.178831,-0.416161,119.14586477205,-61.16896186282,2.5131,0.0621,-4.415,0.133,10.765,0.117,16.921055620770545,0.002679358641876876,2.1915458516056425,0.01596884066798878,1.0,1.0
Gaia DR2 5290663516918045824,-0.17088,-0.360026,119.1629827102,-61.11287151549,2.3175,0.1034,-5.021,0.199,11.805,0.193,17.802872757313345,0.0021572675043112894,2.4932267020625254,0.025371869118475932,1.0,1.0
Gaia DR2 5290663555578333568,-0.167474,-0.354487,119.17009227459,-61.10735079041,2.4406,0.0468,-4.378,0.097,11.774,0.084,16.398329044870625,0.0019656788986690183,1.9767183713111258,0.010822219604025277,1.0,1.0
Gaia DR2 5290663521218593536,-0.175303,-0.362358,119.15379945369,-61.11517882114,3.3469,0.244,-5.047,0.498,12.463,0.474,16.492468323973696,0.002417207977489814,2.2175681449272524,0.010222249504176805,1.0,1.0
Gaia DR2 5290663693017289216,-0.12917,-0.355861,119.2493572362,-61.10890395266,2.4775,0.0498,-4.702,0.096,11.64,0.095,16.637096875836754,0.0019806751926941444,2.0717327475429794,0.008156883815774892,1.0,1.0
Gaia DR2 5290663727377028736,-0.11103,-0.359671,119.28687345914,-61.11278251088,2.3821,0.0191,-5.243,0.037,11.286,0.036,14.761516054738744,0.001869855419306194,1.3690377576024417,0.0035205719345236504,1.0,1.0
Gaia DR2 5290664070974326272,-0.129956,-0.312374,119.24809861381,-61.06541405738,2.4144,0.0192,-4.256,0.034,10.933,0.031,14.07131283603899,0.0018436334691590084,1.1757573441203402,0.0036717632798107104,1.0,1.0
Gaia DR2 5290663997954408064,-0.121942,-0.334729,119.26448469732,-61.08780083767,2.2725,0.1605,-4.413,0.301,11.461,0.321,18.37679736569212,0.0024836717302111023,2.8564380936349423,0.056198467803070765,1.0,1.0
Gaia DR2 5290664070974413696,-0.128611,-0.312723,119.25087619859,-61.06576837943,2.3905,0.0156,-4.347,0.029,11.035,0.028,13.795061789854849,0.0020207272950991725,1.1094816714620492,0.004358186992114479,1.0,1.0
Gaia DR2 5290663997954408192,-0.123406,-0.335806,119.26144876964,-61.0888715698,2.382,0.1834,-3.759,0.336,10.495,0.362,18.344291880950344,0.002665582523056209,3.036074663504209,0.06118156715759856,1.0,1.0
Gaia DR2 5290664307192046464,-0.16396,-0.343812,119.1774808792,-61.09669375257,2.4167,0.1278,-4.246,0.269,10.847,0.256,18.078129007437433,0.0022938512291656135,2.7075794436788136,0.03494834111551514,1.0,1.0
Gaia DR2 5290664689449614720,-0.15399,-0.324032,119.19830630003,-61.07696413362,2.4079,0.0209,-4.975,0.04,11.523,0.04,14.944764750952322,0.0018981855270396551,1.406587962631832,0.00510078706940649,1.0,1.0
Gaia DR2 5290664861248309760,-0.125872,-0.299235,119.25664864134,-61.05229149912,2.4405,0.0184,-4.469,0.032,11.095,0.032,12.962049500614414,0.001997016581866836,0.942795039437943,0.00375140579203838,1.0,1.0
Gaia DR2 5290664891307297920,-0.144004,-0.294938,119.21922684685,-61.04791750131,2.5092,0.0217,-2.621,0.041,10.188,0.04,11.404526647314226,0.0018372806712051108,0.7754735671179365,0.0029355742310872577,1.0,1.0
Gaia DR2 5290664929967787264,-0.124328,-0.281593,119.25998129356,-61.03465617585,2.4239,0.0247,-4.25,0.05,11.316,0.044,11.81748788419641,0.0018213554929214831,0.7375076978063166,0.0026685393707916866,1.0,1.0
Gaia DR2 5290664964327520896,-0.171307,-0.310034,119.16265813617,-61.06287791704,2.4295,0.0484,-4.842,0.096,11.193,0.093,16.55474155891597,0.0020610438494357898,1.9923010043241263,0.0158949128573741,1.0,1.0
Gaia DR2 5290665204845694336,-0.136614,-0.262917,119.23477768044,-61.01592919158,2.458,0.0284,-4.226,0.056,10.9,0.057,15.778989440642066,0.0020711383943968916,1.7705538443643558,0.00692580349271398,1.0,1.0
Gaia DR2 5290665170485954944,-0.155055,-0.270225,119.19664739662,-61.02315292077,2.5261,0.0928,-4.667,0.182,10.55,0.186,17.665416977951946,0.0021852765990876713,2.5126987975992563,0.024946917010164587,1.0,1.0
Gaia DR2 5290665479723837184,-0.018246,-0.375848,119.47891777238,-61.12914914991,2.3785,0.0415,-5.163,0.085,11.219,0.075,15.997667749178063,0.002028003081134646,2.1376641803743333,0.006426673403638784,1.0,1.0
Gaia DR2 5290665754601680384,-0.025039,-0.361855,119.46487212393,-61.11515122295,2.2953,0.0652,-4.281,0.13,11.233,0.114,17.00424473693712,0.0022314044891089957,2.2348313059743727,0.015334109919215898,1.0,1.0
Gaia DR2 5290665990819206272,0.024143,-0.344834,119.56666102721,-61.09813053304,2.3739,0.1634,-4.285,0.332,10.527,0.304,18.308090547915292,0.002462420741580788,3.0382249411481332,0.06233019532506626,1.0,1.0
Gaia DR2 5290666196977666176,0.017348,-0.321574,119.55257462525,-61.07487526671,2.3669,0.1638,-3.649,0.328,11.571,0.336,18.424692873657225,0.002390792370171439,2.745611365806621,0.04462603910679432,1.0,1.0
Gaia DR2 5290666854113227136,-0.046652,-0.305162,119.42030238177,-61.05843343695,2.4049,0.0188,-4.63,0.037,11.03,0.037,12.849058141226319,0.001953120870455739,0.9306985677349999,0.0038079570029266327,1.0,1.0
Gaia DR2 5290666957192524928,-0.024464,-0.319445,119.46613126005,-61.07274159497,2.5072,0.0383,-4.743,0.078,11.34,0.068,16.18805131445346,0.002091074555540162,1.9105447596243934,0.0059319825162473345,1.0,1.0
Gaia DR2 5290666991552265088,-0.010864,-0.307515,119.49425594678,-61.06081887434,2.4626,0.0176,-5.367,0.035,10.96,0.032,14.592875063781106,0.0019216159661738623,1.3220219285487396,0.004274214112395315,1.0,1.0
Gaia DR2 5290666884172416640,-0.019516,-0.338206,119.47633655819,-61.09150653808,2.4872,0.1965,-4.556,0.378,10.687,0.364,18.48612320881947,0.0036290718178501415,2.735878301902961,0.05357079145738255,1.0,1.0
Gaia DR2 5290667094631481984,-0.006382,-0.300205,119.50352024494,-61.05351085296,2.4235,0.0359,-4.679,0.07,11.182,0.068,15.837831167599008,0.002223508876804358,1.7532367020504847,0.007707482478357697,1.0,1.0
Gaia DR2 5290667232070350080,-0.032786,-0.298086,119.44897212567,-61.05137526318,2.4655,0.0284,-4.713,0.057,11.209,0.051,15.698413067679883,0.0019206708448557682,1.6970841238972838,0.004743756155980848,1.0,1.0
Gaia DR2 5290667296489348736,-0.01262,-0.281028,119.49064930136,-61.03433127761,2.3922,0.1343,-4.367,0.272,11.347,0.244,18.16243812301589,0.002409363775792841,2.4912581354604413,0.03608879294651288,1.0,1.0
Gaia DR2 5290667541308087168,0.062191,-0.300052,119.64520129184,-61.05329746749,2.4646,0.0178,-5.887,0.039,11.403,0.032,12.901455670071098,0.0024893173874476465,0.9181893355434543,0.006564604992550628,1.0,1.0
Gaia DR2 5290667472588666368,0.066042,-0.311937,119.65320968766,-61.06517417568,2.4404,0.0969,-5.09,0.194,10.838,0.172,17.524292145144663,0.0021429997860879435,2.551862338406792,0.02081590349326834,1.0,1.0
Gaia DR2 5290667472588665600,0.066316,-0.322898,119.65382340796,-61.07613508251,2.3961,0.0126,-4.357,0.026,11.888,0.022,13.209017216611924,0.001931639184419907,0.9601838972388919,0.004006365342349961,1.0,1.0
Gaia DR2 5290667438228927104,0.054912,-0.322762,119.63024400191,-61.07602051286,2.3907,0.1372,-3.644,0.287,11.047,0.251,17.831800692246105,0.0022173105602399626,2.7956924251962754,0.03836698506582027,1.0,1.0
Gaia DR2 5290667541308087040,0.063582,-0.303562,119.64808923249,-61.05680401214,2.4287,0.137,-4.33,0.258,11.264,0.209,18.05397572916089,0.0026350554241300395,2.6474584194720165,0.05002490855289007,1.0,1.0
Gaia DR2 5290667610027620480,0.08518,-0.294322,119.69266726535,-61.04751417596,2.4875,0.0604,-4.063,0.13,11.211,0.11,16.90146633121018,0.0022612357028198487,2.1756468391375137,0.012259649526908657,1.0,1.0
Gaia DR2 5290667678747043584,0.082439,-0.289986,119.6869818661,-61.04318551153,2.4483,0.0607,-4.985,0.13,10.925,0.111,16.6045016623695,0.0020621151767610565,2.320435108209848,0.011148452000949475,1.0,1.0
Gaia DR2 5290667713106775040,0.039826,-0.309016,119.59901513827,-61.0622968648,2.4376,0.0161,-5.62,0.036,11.688,0.029,12.975084343940031,0.0018611779879555486,0.9423985721535946,0.0032581577427374577,1.0,1.0
Gaia DR2 5290667949324010240,0.068913,-0.26023,119.65891194668,-61.01346114226,2.5596,0.0312,-4.692,0.064,10.734,0.057,9.430830961882286,0.0018197615872223944,0.2441373765957522,0.0026371539754820087,1.0,1.0
Gaia DR2 5290667983684103936,0.098296,-0.280721,119.71967507208,-61.03387463547,2.2959,0.0937,-5.364,0.196,11.512,0.168,17.444053407313554,0.0021631813211536676,2.383523649550739,0.017862830606951718,1.0,1.0
Gaia DR2 5290668602159040512,0.017617,-0.277719,119.55308039368,-61.03101986399,2.4439,0.0138,-4.884,0.026,11.645,0.023,13.25045257264781,0.0018286151485989344,1.1469527665210393,0.0027571742801330654,1.0,1.0
Gaia DR2 5290667124690661248,0.015904,-0.274965,119.54954188795,-61.02826735416,2.3876,0.1107,-4.073,0.207,11.337,0.185,17.856230509681538,0.0022635969869618127,2.7268480823787904,0.03078325595558771,1.0,1.0
Gaia DR2 5290668778258672128,0.057725,-0.242782,119.63575984688,-60.99603569188,2.5258,0.0386,-4.662,0.078,11.596,0.07,16.129975311861855,0.0020641255240976372,1.8631867663754846,0.009608909283519875,1.0,1.0
Gaia DR2 5290668881337798272,0.011045,-0.24141,119.53948613755,-60.99471419186,2.365,0.0223,-4.731,0.045,11.814,0.043,15.216500517619973,0.002037508542105691,1.5141302184034586,0.005592631732989346,1.0,1.0
Gaia DR2 5290668915697538560,0.022776,-0.239259,119.56367501603,-60.99255680098,2.3746,0.0773,-4.589,0.153,11.188,0.145,17.35070845769687,0.0022234574211148143,2.3488630111818765,0.014683991028572974,1.0,1.0
Gaia DR2 5290668846978061056,0.020957,-0.246892,119.55993403538,-61.00019095595,2.4933,0.0677,-5.583,0.138,11.041,0.122,16.980145119104584,0.002031269057147216,2.2744398882107184,0.01145983889411923,1.0,1.0
Gaia DR2 5290669018776755584,0.035577,-0.227303,119.59004610934,-60.98058961889,2.4829,0.0169,-4.229,0.033,12.456,0.031,14.305787072675782,0.002007680099266933,1.4551607385419683,0.005436033805031656,1.0,1.0
Gaia DR2 5290668984417019392,0.056682,-0.220789,119.63352862878,-60.97404458926,2.414,0.0293,-5.049,0.058,11.092,0.054,15.630577634973763,0.002180672425261749,1.6687215078832676,0.0074240547389123855,1.0,1.0
Gaia DR2 5290669328014408192,0.109669,-0.189273,119.74250732289,-60.94239017675,2.4508,0.036,-4.753,0.078,11.845,0.068,16.0176854983175,0.0021154356218375217,1.8294688962393906,0.007031887612601109,1.0,1.0
Gaia DR2 5290669431093618816,0.053493,-0.201994,119.62688926881,-60.95525551415,2.4364,0.0396,-4.696,0.083,10.778,0.074,10.337758575806461,0.0018282958301528926,0.2706704967918707,0.0025203811664186618,1.0,1.0
Gaia DR2 5290669602892315008,0.090398,-0.170322,119.70271974429,-60.92349990419,2.5023,0.022,-4.825,0.046,11.392,0.04,11.83616920996133,0.0018284620077659655,0.7237791684785844,0.00265869365165341,1.0,1.0
Gaia DR2 5290669568532575232,0.079458,-0.170559,119.68020919379,-60.92376600023,2.4457,0.0147,-4.532,0.031,11.457,0.03,13.61904012778532,0.002103150996087653,1.1038425328708232,0.0053169130756787145,1.0,1.0
Gaia DR2 5290669602892314496,0.087932,-0.170202,119.69764539037,-60.92338719037,2.3958,0.0196,-4.888,0.04,11.766,0.048,14.529824770242996,0.001846810426506976,1.276965185476703,0.0038008070372158227,1.0,1.0
Gaia DR2 5290669534172838528,0.104235,-0.180022,119.73125815999,-60.9331578386,2.3358,0.0507,-5.372,0.106,11.071,0.1,16.551851783405553,0.0025455536592981073,2.0510731656931522,0.010653191780869336,1.0,1.0
Gaia DR2 5290669602892315520,0.094981,-0.165321,119.71212100062,-60.9184860571,2.4546,0.0265,-4.672,0.06,11.211,0.048,11.13525503526114,0.0020851468958221543,0.5458252521107809,0.0028215008172019877,1.0,1.0
Gaia DR2 5290669568532574720,0.081253,-0.18039,119.68395506106,-60.93359268624,2.4196,0.0208,-4.501,0.043,10.788,0.037,14.209959259205219,0.0018529032070355917,1.1911861110245958,0.0038705222346887276,1.0,1.0
Gaia DR2 5290669736030739328,-0.085617,-0.312441,119.33974347594,-61.06563205543,2.6175,0.1304,-3.964,0.243,10.875,0.24,18.051580123056905,0.002373690509186548,2.615153740658009,0.03894507757362612,1.0,1.0
Gaia DR2 5290669873469360512,-0.050193,-0.282646,119.413059375,-61.03591254137,2.467,0.02,-4.367,0.041,11.109,0.035,12.600083993791536,0.0018823315742688151,0.8945175965783836,0.0031457703536931737,1.0,1.0
Gaia DR2 5290669774690987776,-0.058925,-0.305217,119.39494096537,-61.05846841366,2.3419,0.0346,-5.29,0.067,11.55,0.062,8.735430227990845,0.0018209164664713924,0.17354262502735018,0.0026674800297072144,1.0,1.0
Gaia DR2 5290669877770204032,-0.055541,-0.282375,119.40201630578,-61.03563225281,2.4857,0.017,-4.646,0.035,11.626,0.03,14.537395869458607,0.0020886037724011444,1.5258095230118744,0.005151374600767994,1.0,1.0
Gaia DR2 5290670324446806912,-0.019997,-0.255211,119.475449541,-61.00851083383,2.4549,0.0166,-4.79,0.033,11.145,0.03,14.457407096496159,0.0018970450105567109,1.2986580172106912,0.004084043205940919,1.0,1.0
Gaia DR2 5290670393166282496,-0.023993,-0.255458,119.46720334547,-61.00875458833,2.4383,0.0138,-4.501,0.028,11.567,0.026,14.094300486603258,0.0018921269534122416,1.1695516311239498,0.004103341850259228,1.0,1.0
Gaia DR2 5290670496245496576,-0.037371,-0.253073,119.43960843955,-61.00635722575,2.4327,0.0156,-4.393,0.032,11.846,0.029,14.420751537994715,0.001848279705634763,1.2674633366203683,0.003364212383901807,1.0,1.0
Gaia DR2 5290670736763572096,-0.115026,-0.282439,119.27918176397,-61.0355370886,2.4442,0.0827,-4.669,0.149,11.488,0.153,17.11579663991958,0.002145639520625412,2.2391552063345443,0.012934515349059265,1.0,1.0
Gaia DR2 5290670839842788608,-0.108324,-0.267232,119.29312814258,-61.02035346437,2.2701,0.0873,-4.465,0.167,10.575,0.189,17.593598584124052,0.0022957362616431833,2.463109744316071,0.023701138736709478,1.0,1.0
Gaia DR2 5290670732463191168,-0.103869,-0.28375,119.30221201988,-61.03688654125,2.4778,0.1011,-4.396,0.191,11.542,0.186,17.56442587048785,0.002150779656747532,2.433940297186968,0.022611268565059527,1.0,1.0
Gaia DR2 5290671011641479296,-0.126645,-0.26636,119.25532068787,-61.0194141821,2.5783,0.1036,-3.438,0.199,11.767,0.205,17.754851504234416,0.002200242485704548,2.5568731141155823,0.027370014823628382,1.0,1.0
Gaia DR2 5290671286515023744,-0.065201,-0.238268,119.38225580227,-60.99150692742,2.3861,0.0293,-3.886,0.058,11.042,0.058,10.80250423534418,0.0018497402734836861,0.4944473942999501,0.002759576305558981,1.0,1.0
Gaia DR2 5290671286515026304,-0.059513,-0.239762,119.39398002079,-60.99301239867,2.728,0.0384,-5.057,0.076,11.371,0.071,10.223836600967598,0.0018331238113562952,0.28803311552736055,0.0026174733499606095,1.0,1.0
Gaia DR2 5290671527037565696,-0.032605,-0.183637,119.44958727234,-60.93692682157,2.4238,0.0144,-4.779,0.038,10.598,0.026,13.618894851801564,0.0019920255550387573,1.053671142494256,0.005779009449326064,1.0,1.0
Gaia DR2 5290671527037564672,-0.038022,-0.18549,119.4384321922,-60.93877308586,2.4237,0.027,-3.188,0.057,9.435,0.045,11.25799929123186,0.0019801058624801483,0.657856695586144,0.002594857602669692,1.0,1.0
Gaia DR2 5290671698836255616,-0.05235,-0.195655,119.40890014855,-60.94891829691,2.3486,0.0211,-4.541,0.045,11.169,0.039,11.077610986139101,0.001906130941077902,0.511521075512201,0.0026748858570824403,1.0,1.0
Gaia DR2 5290671733195996416,-0.038064,-0.173131,119.43837502026,-60.92641449988,2.4587,0.0359,-4.365,0.079,10.981,0.069,6.81727289604999,0.0018220612114773708,0.058995984193781936,0.0035597996129549457,1.0,1.0
Gaia DR2 5290671900694357376,0.00602,-0.222254,119.52911476423,-60.97555942417,2.3626,0.1526,-5.202,0.304,11.771,0.315,18.41471054510793,0.002688754261491458,2.7711162789505046,0.0416557244317461,1.0,1.0
Gaia DR2 5290671973714254592,0.025309,-0.220082,119.56886832938,-60.9733780375,2.3692,0.0972,-3.945,0.197,10.872,0.185,17.737583471462106,0.002154659462837172,2.589958323902941,0.027960555640529836,1.0,1.0
Gaia DR2 5290672179872595840,-0.009509,-0.194832,119.49712497495,-60.94813652016,2.4413,0.0313,-4.761,0.067,10.988,0.064,12.466938637581787,0.0018586136399632994,0.9111967050613288,0.002786562768573531,1.0,1.0
Gaia DR2 5290672351671291776,0.02595,-0.161266,119.57008945656,-60.91456176777,2.454,0.0153,-4.053,0.032,10.864,0.027,13.801573827440619,0.0018972731755659469,1.0946301097365811,0.003635016394967818,1.0,1.0
Gaia DR2 5290672420390858496,0.058005,-0.175257,119.63608279487,-60.92850982902,2.621,0.1818,-4.799,0.374,11.099,0.374,17.341561776607115,0.0029707973335360563,2.5926947175132256,0.021415583973061095,1.0,1.0
Gaia DR2 5290672519169703936,0.069424,-0.167268,119.6595486305,-60.92049839414,2.5548,0.1336,-4.542,0.311,10.948,0.248,18.16456029548618,0.0026571381226977307,2.483343294709506,0.04592202831501131,1.0,1.0
Gaia DR2 5290672557829815296,0.089211,-0.150751,119.70016408744,-60.90393285539,2.4213,0.018,-4.431,0.04,11.844,0.037,13.908797601646157,0.002181347200878531,1.1475538186868555,0.005430471991089181,1.0,1.0
Gaia DR2 5290672660908940032,0.041524,-0.157779,119.60211781376,-60.91105784501,2.3632,0.0751,-4.313,0.156,11.206,0.133,17.209210138420627,0.0024029173572443947,2.224282606888913,0.02028761892079439,1.0,1.0
Gaia DR2 5290672695264349184,0.056833,-0.144262,119.63355793852,-60.89751757753,2.3549,0.0412,-4.856,0.078,11.639,0.068,10.465050480572424,0.0018497322509168162,0.3269450330466164,0.002856683673202414,1.0,1.0
Gaia DR2 5290672867067372672,0.055745,-0.132871,119.63127940978,-60.8861280614,2.3986,0.0205,-4.892,0.046,11.12,0.036,14.507862320595526,0.0019718358131619942,1.2902418881207556,0.004571710445821896,1.0,1.0
Gaia DR2 5290673038866056192,-0.01602,-0.163054,119.48374949371,-60.91635648176,2.4537,0.0166,-4.696,0.035,11.088,0.029,14.12594249198275,0.0019093646936009956,1.1849835602845804,0.004043333458472063,1.0,1.0
Gaia DR2 5290673279384144384,-0.037792,-0.151336,119.4389880121,-60.90461938094,2.3416,0.1008,-4.905,0.214,11.315,0.2,17.804853824642827,0.0024440373152183306,2.3500101799962927,0.03739443951528502,1.0,1.0
Gaia DR2 5290673446882839424,0.000847,-0.12514,119.51844704097,-60.87844559769,2.3182,0.1153,-4.858,0.227,12.072,0.21,17.818900108136017,0.002551294811007224,2.362933702279644,0.03426418813064291,1.0,1.0
Gaia DR2 5290673348103622272,-0.012848,-0.140797,119.49029455269,-60.89410066215,2.4753,0.0182,-3.843,0.04,11.089,0.034,14.249189430731043,0.002272516727880277,1.2343333586069676,0.006033383533969788,1.0,1.0
Gaia DR2 5290673416823100288,-0.011368,-0.126635,119.49334682149,-60.87993870735,2.4425,0.127,-5.887,0.346,10.825,0.254,17.597119810466616,0.003015869770567533,,,1.0,1.0
