# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) Mini
10 9.692241008412545 0.1602153216045297 0.0018414358368970241 0.0029196666871494034 2.426643972096259
11 16.013315910334423 1.810940255331985 0.002042102747329683 0.007338204939690691 0.6787714901798625
12 9.41404255981663 0.12482280596557233 0.0018401187636736076 0.0029175882168402654 2.625713036714678
13 13.855788933703177 1.1410993337189133 0.0019074047928967577 0.0034402997958847994 0.963557907793699
24 9.48852749179506 0.252530526899477 0.001840431691035891 0.002918055434657506 4.062016908402949
15 10.015625234024155 0.20357743458877253 0.0018432216008972154 0.0029229580503733993 2.20139719724012
16 18.02472124287818 2.560357345807175 0.002374267198215473 0.03496860713624728 0.4707773270014478
27 9.005551462434063 0.16485274429401964 0.0018384513390166412 0.002915375494145597 4.750789756367747
28 9.919610829896605 0.34595459605686374 0.0018426720621599936 0.002921886738264965 3.63239432774638
19 16.407321773344616 1.9606757142389435 0.0020850627223739345 0.009435232982000281 0.6406315455468697
110 15.573389611500136 1.63331735872423 0.0020028221039532705 0.005788606861452775 0.7219714053979222
211 11.010777063495137 0.6381858295538896 0.0018507608051720316 0.0029430190628093366 2.800804085594978
212 15.821733410471003 1.9929836486907924 0.0020242305758627287 0.006590006207779349 1.2361461950548187
113 15.499483877855079 1.6127015043992428 0.0019966729600322188 0.005577381869266237 0.7298076787240324
114 18.02265313774058 2.5298979450592505 0.002374267198215473 0.03496860713624728 0.4707773270014478
115 13.718147885676288 1.1081939912619454 0.0019026084253724632 0.0033733650448181983 0.9877690283054815
116 15.433281354232909 1.5830226934863108 0.001991716475699963 0.00541324672559104 0.7364616610588157
217 14.16217437616941 1.3884648767850243 0.0019193597935090504 0.0036278544384585687 1.5794362416200654
118 18.091257547675525 2.5478784234262535 0.002392136622761354 0.0372181176994811 0.4635027011403512
119 13.899918984095269 1.1461259570012736 0.001909140500263221 0.003465690195187299 0.9554875347669924
120 16.011907054346675 1.8058775943164553 0.002042102747329683 0.007338204939690691 0.6787714901798625
221 12.56824933100075 1.0182943950789811 0.001872534630288457 0.003059819159004446 2.1236669328400506
122 11.164780071595347 0.520955461152487 0.00185227186848646 0.002948265585153708 1.6271982570843269
223 15.823919622305548 2.0001009947742707 0.0020242305758627287 0.006590006207779349 1.2361461950548187
124 12.32093629509233 0.8137778790231729 0.0018679166400545084 0.0030275218777881825 1.2833339554796965
125 12.472138275209455 0.8393493153418511 0.0018707238003329517 0.003046662643389971 1.2456416426434065
126 16.599356831913454 2.0300741390230828 0.002109163287853589 0.010798492796361813 0.6219704891975769
227 16.504940377121656 2.2144009243675216 0.002096956179121726 0.010091090742525854 1.0745037096244037
128 11.263691139488165 0.5491325410705165 0.0018533444288910414 0.002952242241715545 1.5914391839339117
129 16.598109152367005 2.0236862701121674 0.002109163287853589 0.010798492796361813 0.6219704891975769
130 16.541141850104555 2.0335193090583052 0.002100947825695986 0.010318581829666357 0.6281198017393098
131 10.633418764243743 0.3396977827444324 0.001847485786773923 0.0029330637964365023 1.8466109871910028
132 15.767696524005956 1.7126229471314907 0.0020191577248302017 0.006390800635020335 0.7026719737604776
133 16.534362355482045 2.0002225421559845 0.002100947825695986 0.010318581829666357 0.6281198017393098
134 18.169951239735024 2.6188241776914687 0.0024124998129023585 0.03987901262089142 0.45530425082629505
135 18.31931531226762 2.6414100042007846 0.002455270800043938 0.0458075280293827 0.43890734901504275
136 16.079490611768865 1.8373012119411254 0.0020487454743187182 0.007634799438114662 0.6723762610314048
137 18.16422489689057 2.52416680306941 0.0024124998129023585 0.03987901262089142 0.45530425082629505
238 9.013065152033965 0.16748538279162842 0.0018384753311628073 0.0029154040506001867 4.630989805575691
139 16.23960725524751 1.9042864029405548 0.0020655908083235886 0.008432176217950596 0.657028455400188
140 8.51985761434667 0.06748797664706266 0.0018368387381172337 0.002913672830896199 3.289422112605507
241 10.212207294786506 0.4439186154570096 0.0018444758927161 0.002925599482373344 3.3995615568786888
142 15.431670362053133 1.5786442097771503 0.001991716475699963 0.00541324672559104 0.7364616610588157
143 15.828705383535032 1.7362493760099404 0.002024639016978317 0.00660629773016423 0.6966968517328358
144 16.532123824596624 1.9892282357591495 0.002100947825695986 0.010318581829666357 0.6281198017393098
145 13.674322129853866 1.0997215142232726 0.0019011028115655357 0.003353327882888017 0.9958393990963585
146 18.394048849310973 2.658629561835432 0.0024777030110133807 0.049101641147948634 0.4307088974260512
147 15.667227673273453 1.682162990906988 0.0020101861455526643 0.006052669889329929 0.7129858591035748
148 18.088731864101696 2.508582512135907 0.002392136622761354 0.0372181176994811 0.4635027011403512
149 13.856127174462884 1.1417094032861665 0.0019074047928967577 0.0034402997958847994 0.963557907793699
150 16.849598387255433 2.125954993243577 0.0021437616822784717 0.012993282095024594 0.5970277584050743
151 11.027480494412528 0.46925278747178256 0.0018509476729768372 0.0029436454031187384 1.6761447854229696
152 12.180415594104238 0.7809841029248424 0.0018655817452344053 0.0030127564250278837 1.31842949135652
153 15.765239925254779 1.7048476095905196 0.0020191577248302017 0.006390800635020335 0.7026719737604776
154 16.235410711268944 1.887155227593015 0.0020655908083235886 0.008432176217950596 0.657028455400188
155 18.166815433221522 2.5669887881673636 0.0024124998129023585 0.03987901262089142 0.45530425082629505
156 17.961840925128843 2.4849740988624287 0.00235940953140145 0.03315891256449718 0.4768896658140826
157 12.531926355937774 0.8562439169566352 0.0018717984364458734 0.003054393567534283 1.2324444358737214
158 11.248737416360873 0.5476831970713398 0.0018531563615573827 0.0029515297376181515 1.5975119919707381
159 12.211344440902302 0.7891399544655976 0.0018660727215708388 0.003015774521520292 1.3107741189230517
160 11.610762117150227 0.652734533102972 0.00185735884405066 0.002969005604215325 1.4786650194166373
161 18.02014525024477 2.4929613556775583 0.002374267198215473 0.03496860713624728 0.4707773270014478
262 16.97300124707016 2.4290990896051285 0.0021624881083170365 0.014299099748663505 0.9971803882155718
163 17.389487666555954 2.3335795758664815 0.002234091005744251 0.020065015861167032 0.5359534761829913
164 15.468293571385605 1.608228135474062 0.0019940068609153607 0.005488415438695162 0.7333459643048739
165 18.022091810472045 2.521630622517342 0.002374267198215473 0.03496860713624728 0.4707773270014478
166 11.11566982658941 0.5029000156595498 0.0018517843833816188 0.002946527614928594 1.6444924829501286
267 14.077910769508813 1.3705251699964236 0.001915857016607308 0.003569822157157028 1.605247301212396
268 16.50110671510748 2.1959523598975474 0.002096956179121726 0.010091090742525854 1.0745037096244037
269 14.078321680805463 1.3712908222547555 0.001915857016607308 0.003569822157157028 1.605247301212396
170 18.0901916703715 2.5312949446328825 0.002392136622761354 0.0372181176994811 0.4635027011403512
171 17.575998732017784 2.345466911051729 0.002272166236897001 0.023635764295073358 0.5163761477165276
172 9.299153875295225 0.11781260977177624 0.0018396077511588823 0.002916860691347568 2.7124826368097756
273 15.824214088938934 2.0010596488748154 0.0020242305758627287 0.006590006207779349 1.2361461950548187
174 9.615676452680026 0.14896334321447524 0.0018410603232939789 0.002919044085839685 2.4805787920746516
175 14.194782106013204 1.2237792577119888 0.0019206268427004111 0.0036494780516852727 0.907065302681549
176 17.629721241300082 2.420511470869675 0.0022822523016168537 0.024640918387207642 0.5113520604252023
177 18.17179046171733 2.6492268149280234 0.0024124998129023585 0.03987901262089142 0.45530425082629505
178 13.67315212315313 1.0976577562461243 0.0019011028115655357 0.003353327882888017 0.9958393990963585
179 15.325752776598325 1.5404708407050374 0.001983837430517197 0.005163534990188321 0.7477357284618139
180 18.24514897000166 2.6342116163864215 0.0024336013975157947 0.042746288706983965 0.4471058005122389
181 16.470307741414743 1.973506758231759 0.002093016610354572 0.009870204947724052 0.6342691179699033
182 17.96778308310618 2.568484610366525 0.00235940953140145 0.03315891256449718 0.4768896658140826
183 11.066597146298058 0.48843604540622537 0.0018512810306326418 0.0029447784748509813 1.6632534259704916
184 17.96581596903413 2.540838980113954 0.00235940953140145 0.03315891256449718 0.4768896658140826
185 18.243153341631558 2.599158338332247 0.0024336013975157947 0.042746288706983965 0.4471058005122389
186 14.242793953839413 1.2317113178876167 0.0019227817698905779 0.0036870270913487093 0.8989949320200163
187 14.842972463351225 1.3987455659688575 0.001952605449002143 0.004307752866087303 0.8105131336982456
288 14.934523620980823 1.6130985605047719 0.0019582410091085905 0.004446462503701002 1.3901903317189923
189 17.728043418669984 2.4473090343717887 0.0023037390398097245 0.026865433972599172 0.5011815600614955
190 13.01770519390825 0.9526649934282144 0.0018823945674394712 0.0031427156176531586 1.1232172409705226
191 17.963081724334074 2.5024121704683973 0.00235940953140145 0.03315891256449718 0.4768896658140826
192 17.460593866600995 2.345318432659309 0.0022481143261133727 0.021339095080048588 0.5286271953212233
193 16.470195012244165 1.9729751523134609 0.002093016610354572 0.009870204947724052 0.6342691179699033
194 12.1251906777126 0.7753773920789777 0.0018646200667770314 0.003006978319180596 1.3337402362234574
295 16.501914435342208 2.1998393167469064 0.002096956179121726 0.010091090742525854 1.0745037096244037
196 18.319889183421854 2.6521166109760315 0.002455270800043938 0.0458075280293827 0.43890734901504275
297 11.787751872028858 0.812241799880612 0.001859643548072796 0.0029798832427526747 2.369315004674877
198 17.385023210315037 2.293483006364555 0.002234091005744251 0.020065015861167032 0.5359534761829913
299 13.93313363335825 1.335669619850441 0.0019102149275189283 0.00348171927281689 1.648967167947712
1100 18.319317413353833 2.6414492037732447 0.002455270800043938 0.0458075280293827 0.43890734901504275
2101 12.512197660209193 0.9887685667771382 0.0018714235621133542 0.0030516712806223645 2.1148059535024846
2102 16.93717281790737 2.378827264973356 0.0021573856897032445 0.013935054016472014 0.9931711240768494
1103 13.905440077917085 1.156148477985108 0.001909140500263221 0.003465690195187299 0.9554875347669924
2104 13.314551944950223 1.1797665492137726 0.001890153137548387 0.00322149623037347 1.8404443275688254
1105 16.595984109456086 2.012806476832217 0.002109163287853589 0.010798492796361813 0.6219704891975769
1106 12.457956255450249 0.8429456790793552 0.001870373697424381 0.0030441923462949877 1.2500407162819775
1107 9.615341620217748 0.1484324585354705 0.0018410603232939789 0.002919044085839685 2.4805787920746516
1108 14.667979914463643 1.342442095640826 0.0019431684525273451 0.004090809749238027 0.8344319667178876
1109 10.177018424720684 0.23068426488653912 0.0018442228946292595 0.002925044635329953 2.0984901668545004
1110 16.407364989149315 1.9608712724739314 0.0020850627223739345 0.009435232982000281 0.6406315455468697
2111 9.741200096120414 0.2984171843654635 0.0018417103619835305 0.002920137067603419 3.8095763848487483
1112 12.46795962541648 0.8325439621294742 0.0018707238003329517 0.003046662643389971 1.2456416426434065
