# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) Mini
10 17.964561404185503 2.5548468991222046 0.0023590295311022415 0.03311334886990584 0.4781670126603041
11 18.117593446562026 2.6198900313382656 0.002398198119921545 0.0379993181262719 0.4618270760003335
12 9.921241540157652 0.19302710563927264 0.001842682847109906 0.0029219072616417374 2.2112918144935794
13 15.88422482131796 1.7718880110149773 0.0020298934006040604 0.006819241161423886 0.6901409002764327
24 16.933948858512966 2.39562134601168 0.002156966599039093 0.013905427774336936 1.003746864942416
25 16.80716373568257 2.373547374806237 0.0021376795219961173 0.012587031676467169 1.0340961201372179
16 10.28643622373184 0.2633647369640547 0.001844944523044564 0.002926656792288607 1.9953555522467392
27 15.954059997737648 2.047743229039491 0.0020364472498309613 0.007093608057764997 1.2012626690337154
28 12.62090542474944 1.0237128202377268 0.0018735755904531494 0.0030676708040327494 2.073817462671852
19 17.30513701395369 2.315163998412744 0.0022184630412078053 0.018701304151560717 0.5504500362665736
110 8.55054351748414 0.07085155794051642 0.0018369349594168766 0.002913762528519177 3.147399314700065
111 12.493044831315826 0.8457525052156135 0.001871125919691896 0.003049529262933299 1.2294794932414597
212 10.926287394842399 0.6618622328541046 0.0018499847782157306 0.002940485621805761 2.86545577733337
213 9.844359819932242 0.3450231433335834 0.0018422506588520187 0.002921100504949252 3.676434337501642
114 10.873133975450957 0.4377759196176175 0.0018494905408504177 0.0029389288078062667 1.71993186663771
115 16.812253868792137 2.1088887686813775 0.002138909087428248 0.012668454214325362 0.6004176446277807
116 11.026114616843072 0.48624000285069197 0.0018509339537755467 0.002943599203999758 1.6591775304272232
117 15.366474740988908 1.5695216450264302 0.001986694454251224 0.0052524966262262815 0.7414278265256019
118 18.40974698730082 2.586448428941264 0.002483829290846091 0.050023452824650004 0.42914720201199164
119 16.937353527497976 2.1623185398765443 0.002157267012480504 0.013926660285535335 0.5876922096208274
120 16.983922900469793 2.2042464600582043 0.0021638251949213814 0.01439552135444189 0.5818410856677043
121 18.336470718687323 2.5751549628150427 0.002461614466210155 0.04672615346887694 0.43731717065569
122 18.184043996401996 2.4842658612388706 0.0024188579892973215 0.0407311683825732 0.45365710767034817
223 9.897884827746273 0.3569737986132084 0.0018425661915984187 0.0029216863347028364 3.623631299280137
124 8.112748612679935 0.0625020229816033 0.0018357541025644656 0.002912764753728844 3.4120004685704766
125 8.0021173216252 0.0640663039343635 0.0018354899186559669 0.002912572000608483 3.4723434322726447
126 15.2364759452827 1.514962038705793 0.0019776708193157528 0.004977654337893242 0.7554560313823873
127 18.115428215547325 2.5855820642604104 0.002398198119921545 0.0379993181262719 0.4618270760003335
128 18.268343360445918 2.654833844344511 0.002440155079079486 0.04365962456303943 0.4454871392993883
129 16.270013991214977 1.9219936011903018 0.0020693257229925104 0.008617792360455661 0.6524188557695483
130 17.965333212455942 2.565680657743172 0.0023590295311022415 0.03311334886990584 0.4781670126603041
131 15.430702208448265 1.5934231826594674 0.001991554077099168 0.00540796110359587 0.7349728820901349
132 13.239127396327145 1.0046544489408582 0.0018880820575299842 0.0031992875007936356 1.0718520646486531
133 17.357781585227908 2.344717760089873 0.002227923694018217 0.019519790802978824 0.5445951169208675
134 13.814579123424728 1.1377833433836535 0.001905923387832592 0.0034191211007200814 0.9660703139428267
235 11.81512412622606 0.8582324204105286 0.0018600588020374889 0.0029819653113451407 2.4203214575625367
236 16.93726757671009 2.417016297706372 0.002156966599039093 0.013905427774336936 1.003746864942416
237 13.646675010295176 1.2739065913853949 0.0019002751754108149 0.0033425110753816955 1.7377274363870707
138 17.73580557982377 2.419220792151866 0.002306303238872898 0.027138486111082293 0.5023302577543662
139 12.068099824450549 0.765507840349778 0.0018637529413784854 0.0030019194885242133 1.335780143289227
140 18.190934611380836 2.600296980140593 0.0024188579892973215 0.0407311683825732 0.45365710767034817
141 10.276333715944155 0.25976347100145036 0.0018448846815064587 0.002926519637872525 2.0003704094623576
142 17.888717258560654 2.5324013620345043 0.002340470746514312 0.030931752426671705 0.48633698099028944
143 18.190098546963522 2.5862184849536294 0.0024188579892973215 0.0407311683825732 0.45365710767034817
144 17.811753368833855 2.495691356826643 0.002322563718317151 0.0289077380526197 0.49450694932027456
145 17.883975219922778 2.4697303949382916 0.002340470746514312 0.030931752426671705 0.48633698099028944
146 12.445841002912195 0.8373015870907095 0.001870217510744773 0.0030430979597225807 1.2412499598114914
247 12.94537196158184 1.1116314395256213 0.0018806455107709243 0.0031266127631986123 1.9726433580388774
148 15.689194189167605 1.69051832265937 0.002012605296190264 0.00614206599333943 0.709092763898403
149 11.686743080770524 0.6853363716291357 0.0018583335277470741 0.0029735267815282295 1.4410872122648903
250 16.29220515043412 2.1961450707396293 0.0020718417572286904 0.008744644274419556 1.148241663374987
151 15.694078401172273 1.7054239539398406 0.002012605296190264 0.00614206599333943 0.709092763898403
152 16.918509811139295 2.1665173270994216 0.0021541287803269705 0.01370591457546396 0.5904230214664627
153 17.958640072402563 2.4717300400418805 0.0023590295311022415 0.03311334886990584 0.4781670126603041
154 12.702440757278092 0.8892183570167251 0.001875319703196667 0.003081299987305163 1.1845622699572074
