DR2Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP
"Gaia DR2 5289048510433370496" -1.689142 -1.481617 115.89488596773 -62.18810792284 "" "" "" "" "" "" 17.249789663904046 0.0036396558002264393 3.011009943091386 0.030065083158477068
"Gaia DR2 5289048716588792704" -1.697887 -1.470773 115.87747192355 -62.17679708917 "" "" "" "" "" "" 18.40934759607286 0.007409458824999371 2.565764344445512 0.04238642502575085
"Gaia DR2 5289051804672105728" -1.715549 -1.434953 115.84402537564 -62.14005162167 "" "" "" "" "" "" 16.11506014599694 0.0031224183803189105 0.9710140742448736 0.004844185877392815
"Gaia DR2 5289054278573670400" -1.635197 -1.318898 116.02900512118 -62.02858558274 "" "" "" "" "" "" 16.092127297040808 0.007133491779455326 1.704256516876928 0.004750505520918364
"Gaia DR2 5289054553451211520" -1.688968 -1.340198 115.91203431053 -62.04693628705 "" "" "" "" "" "" 17.47231495278815 0.015187431115197911 1.227547058811119 0.008393129324476957
"Gaia DR2 5289058096799205504" -1.188355 -1.826957 116.93795126443 -62.55678797075 "" "" "" "" "" "" 17.327321087549123 0.011904983103629136 1.603572941304762 0.026005019791169922
"Gaia DR2 5289058852713449216" -1.193361 -1.819766 116.92772009097 -62.54940551782 "" "" "" "" "" "" 17.71706309242395 0.006812166999897223 "" ""
"Gaia DR2 5289060566405845248" -1.272715 -1.811499 116.75652479239 -62.53789648031 "" "" "" "" "" "" 18.175770611914672 0.005576804551079827 1.5813331832268211 0.02220947375945641
"Gaia DR2 5289061292256928000" -1.297701 -1.767895 116.70649507137 -62.49327034971 "" "" "" "" "" "" 17.564670365533964 0.00368750054275547 1.3526039445835423 0.00939034689724373
"Gaia DR2 5289061253600619392" -1.313047 -1.784753 116.67170603091 -62.50944708986 "" "" "" "" "" "" 16.65126235057889 0.0027397391188250966 1.3368250261853962 0.006452081694872946
"Gaia DR2 5289062529207513088" -1.216771 -1.72246 116.88553841718 -62.451249951 "" "" "" "" "" "" 14.81268301775948 0.00831096407097239 1.1769911559777686 0.007395778101659048
"Gaia DR2 5289062941522207488" -1.132584 -1.670027 117.071673303 -62.40213150451 "" "" "" "" "" "" 18.567757837643033 0.009466844955400943 "" ""
"Gaia DR2 5289062872804958976" -1.12605 -1.677588 117.08515570884 -62.409930777 "" "" "" "" "" "" 17.02401370041531 0.008116015311273022 2.7680172309904822 0.013468189367040822
"Gaia DR2 5289063353838827904" -1.227481 -1.697817 116.86457862441 -62.42619616323 "" "" "" "" "" "" 18.639737577642286 0.012681785146973478 "" ""
"Gaia DR2 5289064590789781376" -1.042367 -1.713931 117.26298709676 -62.44924809742 "" "" "" "" "" "" 18.442588222414468 0.004120395378167207 "" ""
"Gaia DR2 5289066613717489536" -0.981269 -1.652567 117.39931528313 -62.38996695527 "" "" "" "" "" "" 18.004837402903217 0.00249976216444359 1.9414473164857782 0.011837145486087412
"Gaia DR2 5289066618014358912" -0.981165 -1.652465 117.39954489749 -62.38986788488 "" "" "" "" "" "" 18.30935201804797 0.0027435645043641286 2.020040544877155 0.09194388893377349
"Gaia DR2 5289069916548879488" -1.150521 -1.621736 117.0369654703 -62.35320248145 "" "" "" "" "" "" 18.45937517580415 0.005426745259177866 0.4282094798318674 0.08530668297491989
"Gaia DR2 5289070225788854912" -1.152985 -1.573755 117.03560512384 -62.30516541144 "" "" "" "" "" "" 17.946733107626216 0.0030520056085036333 "" ""
"Gaia DR2 5289072798470632320" -0.985302 -1.435282 117.40583357466 -62.17267685531 "" "" "" "" "" "" 18.96062993615729 0.004822947770980123 2.0399081597840905 0.03983314868380973
"Gaia DR2 5289073554386972544" -1.338235 -1.717456 116.62369458871 -62.44111480114 "" "" "" "" "" "" 17.83760135163601 0.005661084176861684 2.6047816862054276 0.02099135672023128
"Gaia DR2 5289074314597652736" -1.379216 -1.71245 116.53571924473 -62.43427207412 "" "" "" "" "" "" 17.26207097121787 0.003475284390971704 1.3296379436451602 0.008231279121807206
"Gaia DR2 5289077888010388864" -1.412244 -1.640445 116.47172375434 -62.3608282848 "" "" "" "" "" "" 16.355085760137122 0.0023726063922026625 0.866296924265745 0.004927153607209797
"Gaia DR2 5289079155024271872" -1.404258 -1.572862 116.49568562085 -62.2936966405 "" "" "" "" "" "" 14.666825058534304 0.0033062380829741995 0.9218886337238708 0.0038621908377265615
"Gaia DR2 5289080838651560192" -1.322451 -1.532978 116.6751970893 -62.25752562407 "" "" "" "" "" "" 17.925646847006757 0.0032671029432275772 1.7215909454292806 0.012776668166881906
"Gaia DR2 5289081250965934464" -1.320303 -1.497533 116.68312214065 -62.22221089451 "" "" "" "" "" "" 17.474900561765327 0.007293880070730081 1.2328221412268192 0.009497862123290297
"Gaia DR2 5289083106392059776" -1.198237 -1.516091 116.94323627427 -62.2457990607 "" "" "" "" "" "" 18.54207205876327 0.0038423954060105283 2.4916683992809006 0.043814221204220426
"Gaia DR2 5289083454288018048" -1.177449 -1.478946 116.99093441043 -62.20949626749 "" "" "" "" "" "" 18.430566441136477 0.009416270426209112 1.0750258133715533 0.06130957082946879
"Gaia DR2 5289083694803666304" -1.140772 -1.465948 117.07058404709 -62.19790378268 "" "" "" "" "" "" 18.027723117564985 0.012947623587537458 1.7263954543202438 0.0371099054173302
"Gaia DR2 5289087714895459840" -1.242612 -1.417888 116.85665505446 -62.14590760467 "" "" "" "" "" "" 17.002640721635586 0.012024816581352446 1.5581383921716192 0.011961269288393932
"Gaia DR2 5289088466511530752" -1.179737 -1.325435 116.99876522089 -62.05602357173 "" "" "" "" "" "" 17.428520915141377 0.0071444517532598395 1.0053245663169434 0.009287657514737119
"Gaia DR2 5289088986205803264" -1.086996 -1.328101 117.19632765595 -62.06211766749 "" "" "" "" "" "" 18.779175073732247 0.009094416024325827 1.532922121605484 0.5501957992953832
"Gaia DR2 5289089742117361024" -1.138765 -1.320144 117.08654988319 -62.05228627324 "" "" "" "" "" "" 18.167218938745634 0.02404374643307282 1.0464096054953096 0.0274566187761631
"Gaia DR2 5289090120077168256" -1.134069 -1.276088 117.10004926992 -62.00843813505 "" "" "" "" "" "" 15.67373349531154 0.0025485339308613684 1.7234974657192712 0.004739341447670955
"Gaia DR2 5289092800134710016" -0.854233 -1.433184 117.68659929111 -62.17453079038 "" "" "" "" "" "" 17.490259584523812 0.005993598779570181 1.788808385132473 0.01807620552744428
"Gaia DR2 5289092795838361088" -0.857997 -1.425927 117.67897806828 -62.16717043424 "" "" "" "" "" "" 18.065064112747628 0.005662037981010328 1.6701925779734523 0.013653931601184636
"Gaia DR2 5289094101508440576" -0.823131 -1.408131 117.75465301394 -62.15034184894 "" "" "" "" "" "" 17.178497963329626 0.003497327196993771 1.2965618063147275 0.007541699746753279
"Gaia DR2 5289094960502011648" -0.771875 -1.33174 117.86846652801 -62.07531618783 "" "" "" "" "" "" 17.784381096187474 0.0070230570752996034 1.3948008271615002 0.013353354369040858
"Gaia DR2 5289095304099248896" -0.900481 -1.439169 117.58719454534 -62.17918229808 "" "" "" "" "" "" 17.15021520624171 0.00958322565827069 1.2143249811541317 0.012468997395896502
"Gaia DR2 5289095995592647680" -0.887915 -1.393057 117.61698852765 -62.13346105568 "" "" "" "" "" "" 17.853196445276282 0.0035692325812128997 1.0452080775920969 0.00927087810279984
"Gaia DR2 5289095995590377344" -0.888042 -1.393119 117.61671289741 -62.13351871762 "" "" "" "" "" "" 18.27659627238313 0.0028571555664082212 "" ""
"Gaia DR2 5289098636993520128" -0.849098 -1.303391 117.70532987005 -62.04493614436 "" "" "" "" "" "" 11.960135869447647 0.004368988895952458 0.8178895730857683 0.003263741716353573
"Gaia DR2 5289100118761415936" -0.645456 -1.313205 118.13916734964 -62.05971230182 "" "" "" "" "" "" 16.532048378538132 0.0038012873883472935 1.8551665180475947 0.0059272556927849945
"Gaia DR2 5289101699309232128" -0.656215 -1.202785 118.12125920181 -61.94909103615 "" "" "" "" "" "" 17.229534770688815 0.015976323032151844 2.5666704087206273 0.022040846575532347
"Gaia DR2 5289102279127254272" -0.562764 -1.231044 118.31883172984 -61.97919627136 "" "" "" "" "" "" 18.61125499110768 0.006445467544200006 1.924289413469939 0.035228424123825
"Gaia DR2 5289102695741708800" -0.551201 -1.184312 118.3452265505 -61.93268218235 "" "" "" "" "" "" 16.546573755513453 0.0051313003351606 1.1658894393816048 0.005906279084119252
"Gaia DR2 5289103584796670208" -0.565164 -1.155599 118.31668154573 -61.90372145775 "" "" "" "" "" "" 18.908692147059224 0.004431634440322604 2.0456306976624568 0.034706747244746816
"Gaia DR2 5289105788117986560" -0.699492 -1.148149 118.03190944473 -61.89351701323 "" "" "" "" "" "" 14.909704081404833 0.0019509201483568636 1.055389124221934 0.0030095110056169837
"Gaia DR2 5289106234794642176" -0.642157 -1.16346 118.15289649432 -61.91007182039 "" "" "" "" "" "" 17.360895287368667 0.004904623515069905 1.3306500900046778 0.011412278580998787
"Gaia DR2 5289106337871481472" -0.62983 -1.149103 118.17969356587 -61.8959730857 "" "" "" "" "" "" 17.667229440737934 0.00989249171448262 "" ""
"Gaia DR2 5289107196867265920" -0.590785 -1.065181 118.26597441822 -61.8128411569 "" "" "" "" "" "" 18.606600917377033 0.008555897862455775 "" ""
"Gaia DR2 5289107403023219968" -0.641691 -1.103846 118.15652537497 -61.85048260558 "" "" "" "" "" "" 18.63604182828879 0.0038197570389192394 "" ""
"Gaia DR2 5289108571254275840" -0.946106 -1.337197 117.49627300631 -62.07588427469 "" "" "" "" "" "" 17.091292915201613 0.002953293444816923 "" ""
"Gaia DR2 5289110319305239680" -0.964622 -1.252612 117.46245312947 -61.99076727272 "" "" "" "" "" "" 18.680542813441402 0.008112636328216771 2.7015567068887414 0.03627735930942137
"Gaia DR2 5289110598481345920" -0.887531 -1.279057 117.62489546578 -62.0195245821 "" "" "" "" "" "" 17.581860075753404 0.004556267901557004 "" ""
"Gaia DR2 5289110972140303488" -0.862401 -1.227531 117.68152583131 -61.96873716408 "" "" "" "" "" "" 18.96861937800528 0.01064007097454771 2.2771575384667315 0.0567064227151125
"Gaia DR2 5289112002932550656" -0.914965 -1.192086 117.57198400605 -61.93179055935 "" "" "" "" "" "" 17.942915977628186 0.0032915533349457083 1.0841192324005284 0.012899450289842716
"Gaia DR2 5289112483968973312" -0.858588 -1.153946 117.69401394342 -61.89529139476 "" "" "" "" "" "" 16.961222289136025 0.007168695871324747 1.750147312891361 0.009492808919140503
"Gaia DR2 5289114854790984704" -0.998597 -1.139969 117.39794655144 -61.87710405659 "" "" "" "" "" "" 17.848740426727225 0.0063042937521106315 1.1262581095969075 0.013461773208563356
"Gaia DR2 5289118428203820800" -0.801781 -1.10455 117.81728596512 -61.84744358466 "" "" "" "" "" "" 18.85366224110627 0.004478766563282587 2.338886971892734 0.04080428809853996
"Gaia DR2 5289118432501757440" -0.791479 -1.106222 117.83901925199 -61.84938104734 "" "" "" "" "" "" 15.05027905759536 0.007041298905273332 1.746999980822462 0.0063949022376033485
"Gaia DR2 5289124136218216192" -0.734318 -0.950353 117.96797834673 -61.69497260609 "" "" "" "" "" "" 18.970648279342115 0.007083638666562778 1.8324578219592098 0.035509376133831705
"Gaia DR2 5289125368871832064" -0.715034 -0.898307 118.01116702741 -61.64339200537 "" "" "" "" "" "" 17.962754867671713 0.004802485771958887 1.1566953379486655 0.013568620838409389
"Gaia DR2 5289126090426986624" -1.409011 -1.556282 116.48713614514 -62.27691583541 "" "" "" "" "" "" 17.772250725334068 0.00479102879715034 1.7818409535121873 0.012835222909795921
"Gaia DR2 5289128431183007232" -1.351882 -1.453688 116.61962546701 -62.17702856639 "" "" "" "" "" "" 18.49057425245162 0.004528676242068918 2.680516208609582 0.04167302837599745
"Gaia DR2 5289128912221761664" -1.27622 -1.388012 116.78747310508 -62.11467401306 "" "" "" "" "" "" 16.87029220902978 0.0031120157223301897 "" ""
"Gaia DR2 5289129908651443968" -1.303989 -1.366505 116.73012691089 -62.09201761051 "" "" "" "" "" "" 16.559986893924886 0.0030215698522220976 "" ""
"Gaia DR2 5289132893655241088" -1.403856 -1.359664 116.51767754434 -62.08076652859 "" "" "" "" "" "" 18.939564461982926 0.004333480841671822 1.1406494016460904 0.026886039868264582
"Gaia DR2 5289135646730494720" -1.212322 -1.300729 116.93138072056 -62.03006699412 "" "" "" "" "" "" 17.578945209765514 0.00627496018827234 0.9615277588440527 0.010341217815872395
"Gaia DR2 5289141350443962112" -1.198096 -1.193141 116.97065021012 -61.92312804151 "" "" "" "" "" "" 18.286878270123367 0.002886574858215966 0.9867731217127442 0.02445906404152428
"Gaia DR2 5289142170783065344" -1.160401 -1.123717 117.05624462961 -61.85520167086 "" "" "" "" "" "" 17.063431929580638 0.0050379193281051915 1.812062824559547 0.011455599106900301
"Gaia DR2 5289143274589188608" -1.179586 -1.065704 117.02031038362 -61.79650841018 "" "" "" "" "" "" 18.51765611563932 0.010716567136873282 2.445830837488998 0.032099170595941535
"Gaia DR2 5289143545174128640" -1.519479 -1.396128 116.26718093398 -62.11166217049 "" "" "" "" "" "" 18.52510697583188 0.004753428074924427 1.5379874270201768 0.026795169567763497
"Gaia DR2 5289143515110424192" -1.529471 -1.402261 116.24518985116 -62.11728862871 "" "" "" "" "" "" 18.349040042911984 0.00677864363534564 1.7010766884141617 0.024990461739535057
"Gaia DR2 5289145434959876992" -1.520904 -1.283533 116.27611365347 -61.99914909412 "" "" "" "" "" "" 17.417309119051364 0.00570817262189322 2.0612534207722284 0.010199908135066807
"Gaia DR2 5289147706998367488" -1.432532 -1.174153 116.47499770783 -61.8941503118 "" "" "" "" "" "" 17.732363368913617 0.005331204815612776 "" ""
"Gaia DR2 5289152311200349824" -1.353071 -1.209959 116.6401389862 -61.9335083903 "" "" "" "" "" "" 18.37496505182029 0.009572132516424999 1.6151489546298166 0.13167699265212834
"Gaia DR2 5289152581783680000" -1.352995 -1.182236 116.64289818009 -61.90581866238 "" "" "" "" "" "" 18.0583011854685 0.004032320411486948 1.5626426721711084 0.02307572844204326
"Gaia DR2 5289153616870086528" -1.348389 -1.121365 116.65833403328 -61.84521341741 "" "" "" "" "" "" 18.227745767876545 0.003372234784611013 "" ""
"Gaia DR2 5289155536721492992" -1.205607 -1.000841 116.97065296363 -61.73069683775 "" "" "" "" "" "" 18.160743211494577 0.00923930077451253 1.322187440660624 0.016518016169214673
"Gaia DR2 5289156537447927168" -1.231844 -0.959182 116.91880237447 -61.68804258876 "" "" "" "" "" "" 16.155582191029286 0.004364783271232305 "" ""
"Gaia DR2 5289157568240016384" -1.347853 -1.04146 116.66686704666 -61.76541639458 "" "" "" "" "" "" 18.59066374649995 0.013557461200751799 2.416017915822774 0.03855661866522331
"Gaia DR2 5289158049276169216" -1.387617 -1.015697 116.58534844059 -61.73792492815 "" "" "" "" "" "" 18.322625549336667 0.002943084465246101 "" ""
"Gaia DR2 5289163478118495616" -0.948713 -1.063667 117.50870288424 -61.80241657377 "" "" "" "" "" "" 14.319147796613292 0.020636087461285882 0.9302839794216933 0.006342993356356946
"Gaia DR2 5289163473819800192" -0.948809 -1.06376 117.50849357043 -61.80250703964 "" "" "" "" "" "" 14.20948643208771 0.01305232728901512 0.9104921431252588 0.0033458132218029887
"Gaia DR2 5289165363607221888" -0.939381 -0.963222 117.53489847693 -61.70230759811 "" "" "" "" "" "" 18.494755626392973 0.00440434757325537 1.492868400329165 0.028641621320130064
"Gaia DR2 5289168799581063424" -1.045756 -0.969343 117.31020422331 -61.70502257847 "" "" "" "" "" "" 18.27870622377705 0.007201462769707017 2.947922933742568 0.04884130627343571
"Gaia DR2 5289170350063194880" -0.863713 -0.944482 117.69555149831 -61.68577398451 "" "" "" "" "" "" 18.05043215361062 0.011120657251821426 2.807134488225941 0.026062714226966106
"Gaia DR2 5289173682960704896" -0.798709 -0.800061 117.84036607423 -61.54314549695 "" "" "" "" "" "" 17.801959707705286 0.005440859399954919 "" ""
"Gaia DR2 5289174984334163328" -0.855135 -0.835434 117.71995387979 -61.5770091065 "" "" "" "" "" "" 17.14322705065516 0.009023230597561426 1.0809901631287602 0.030433946460442448
"Gaia DR2 5289175538383346944" -0.922497 -0.838452 117.57830943997 -61.57810447534 "" "" "" "" "" "" 15.563514629944885 0.0038794900418168787 "" ""
"Gaia DR2 5289175808967913088" -0.940188 -0.823311 117.54212093491 -61.5624431668 "" "" "" "" "" "" 17.03957957784546 0.004198988332401149 1.043481940730981 0.008485452151224338
"Gaia DR2 5289178149723530240" -0.813225 -0.720558 117.81426037237 -61.46329737044 "" "" "" "" "" "" 16.60799094053981 0.00269863470092883 "" ""
"Gaia DR2 5289179455396639232" -1.093881 -0.924355 117.21209521251 -61.65840707735 "" "" "" "" "" "" 18.97261384115279 0.00760718552382948 1.17021746810169 0.026454609686534885
"Gaia DR2 5289179798994019456" -1.179018 -0.967175 117.02945813961 -61.69808029082 "" "" "" "" "" "" 16.780023678698345 0.007952160098280378 1.6531590466009547 0.005900028726927355
"Gaia DR2 5289183956522414464" -1.153469 -0.838515 117.0933739039 -61.57047779279 "" "" "" "" "" "" 16.34872439707455 0.004390303273965273 2.5267179484338236 0.007928629535316936
"Gaia DR2 5289186361703961216" -1.04742 -0.706276 117.32531176744 -61.44206344327 "" "" "" "" "" "" 17.628103706412617 0.004577850892009985 3.1247367015827425 0.02571056300415634
"Gaia DR2 5289186701005100288" -1.134806 -0.749316 117.13936561334 -61.48202850182 "" "" "" "" "" "" 18.754994583194676 0.0050668551891857394 1.9913486702387786 0.033760119501194445
"Gaia DR2 5289187529932031616" -0.967147 -0.808609 117.48649610998 -61.54692409427 "" "" "" "" "" "" 15.91221249787812 0.02334613369591384 1.0189407846033482 0.006678989321975495
"Gaia DR2 5289187529935163392" -0.96726 -0.808545 117.48626264496 -61.54685634459 "" "" "" "" "" "" 15.789306146684925 0.015101244331262718 1.0587726599795442 0.005466208299721896
"Gaia DR2 5289187633014379264" -0.955591 -0.796457 117.51152169481 -61.53513445728 "" "" "" "" "" "" 18.773409494069384 0.015319891830353115 "" ""
"Gaia DR2 5289188079690981376" -0.916022 -0.750412 117.59734176644 -61.49029761651 "" "" "" "" "" "" 16.611771011155213 0.003545858911160198 1.388149962345004 0.006164824098602356
"Gaia DR2 5289192713959393920" -0.978576 -0.654462 117.47263680749 -61.39250408336 "" "" "" "" "" "" 18.579928692654782 0.006556586004198863 2.455518662491663 0.041144415344523295
"Gaia DR2 5289194608041142400" -0.909516 -0.554626 117.62284344836 -61.29479224857 "" "" "" "" "" "" 15.773926351887141 0.013950134165527026 0.8952311225491236 0.004761180709274722
"Gaia DR2 5289194608037770496" -0.909427 -0.554747 117.62302067115 -61.29491612882 "" "" "" "" "" "" 16.291744615281544 0.0026541592485382157 0.897620322265464 0.004423627366822524
"Gaia DR2 5289195634537224960" -0.920872 -0.514545 117.60165142716 -61.25440033767 "" "" "" "" "" "" 15.192307161686099 0.008664134878549223 1.0662819888257786 0.010338130702665194
"Gaia DR2 5289197081942643456" -2.295302 -1.922419 114.52707467294 -62.58794517665 "" "" "" "" "" "" 17.60686254216305 0.003426879771532269 1.0326261451455814 0.009818247822450096
"Gaia DR2 5289205328279860736" -2.153 -1.774048 114.85842661609 -62.45052433141 "" "" "" "" "" "" 17.469119575057626 0.008890281988793011 2.106082760414619 0.015028430544069823
"Gaia DR2 5289207699099677440" -2.089746 -1.673125 115.00996134639 -62.35430930382 "" "" "" "" "" "" 17.976601898162286 0.009397484191596089 1.4947687703588883 0.02342183608092211
"Gaia DR2 5289210516600193920" -2.179132 -1.628557 114.8247724598 -62.30357583788 "" "" "" "" "" "" 17.43832506701008 0.0038416310695633922 2.2830493196717434 0.01481856531127998
"Gaia DR2 5289211650471510528" -2.188296 -1.559897 114.81577755105 -62.23445304765 "" "" "" "" "" "" 18.12094391693146 0.007054531596579549 1.2064658440596325 0.012313309381016987
"Gaia DR2 5289211959709206784" -2.151565 -1.614772 114.88603692845 -62.29179477213 "" "" "" "" "" "" 15.10616372710997 0.00582400664526536 1.7194377887150303 0.003613572806305427
"Gaia DR2 5289213673397935872" -2.128788 -1.503716 114.95164452448 -62.18264289699 "" "" "" "" "" "" 18.97252446671104 0.004590478934393537 2.1907772052564063 0.0669864689741065
"Gaia DR2 5289216907509128576" -2.338147 -1.666219 114.47743390553 -62.32929180198 "" "" "" "" "" "" 18.715435697118735 0.021833504655797014 2.468227874994813 0.08686391827155417
"Gaia DR2 5289217075011907584" -2.30217 -1.63743 114.55939449383 -62.30334502794 "" "" "" "" "" "" 16.539798045324208 0.0033829283568790405 2.8210660032837573 0.0068109214630385495
"Gaia DR2 5289218384980054016" -2.504571 -1.735213 114.10799224258 -62.38474752457 "" "" "" "" "" "" 15.84558360093903 0.003474507383253469 "" ""
"Gaia DR2 5289218831656813952" -2.468188 -1.697811 114.19281139004 -62.3504707742 "" "" "" "" "" "" 15.858611707296888 0.002950511337785318 2.247740481509867 0.005704370401688704
"Gaia DR2 5289219548913065344" -2.504325 -1.671147 114.11998232408 -62.32094333253 "" "" "" "" "" "" 16.870872815144804 0.013487160158143439 0.8764854497828871 0.006546695436777638
"Gaia DR2 5289219690650112640" -2.540367 -1.677722 114.04148525438 -62.324498402 "" "" "" "" "" "" 15.7316706416609 0.007760811445913974 0.8287337845125791 0.00493286374472588
"Gaia DR2 5289221580435739776" -2.436923 -1.598594 114.27716949788 -62.25413599359 "" "" "" "" "" "" 16.92014369375821 0.002852737747621423 2.9266196900334496 0.017540499295427416
"Gaia DR2 5289224363574576000" -2.247765 -1.531772 114.69295873779 -62.2020807947 "" "" "" "" "" "" 16.40972554531418 0.003796865140146848 1.0188698682963935 0.006049943306844604
"Gaia DR2 5289224501010997376" -2.223478 -1.511805 114.74802672747 -62.18395392552 "" "" "" "" "" "" 11.2733908895543 0.009446085948298148 1.4146946643315168 0.00426795993401859
"Gaia DR2 5289224501013533440" -2.223435 -1.511975 114.74809215076 -62.1841262907 "" "" "" "" "" "" 11.567451176511408 0.021234158622478006 1.396220074132522 0.008444942671489751
"Gaia DR2 5289225360006998528" -2.185049 -1.480659 114.83495682644 -62.15567317673 "" "" "" "" "" "" 15.078387929771369 0.031203966251856917 0.9402090108406291 0.011018371372841567
"Gaia DR2 5289225355708657152" -2.184874 -1.480731 114.83531990127 -62.15575774744 "" "" "" "" "" "" 14.846500415754383 0.009388548688001618 0.8838011601602318 0.009734671650828242
"Gaia DR2 5289229238359582720" -2.275081 -1.378016 114.65913431424 -62.04676898172 "" "" "" "" "" "" 18.366386588381324 0.005186199574946422 1.887471638597269 0.02459183626253773
"Gaia DR2 5289230307806830848" -2.17734 -1.343939 114.87228176324 -62.01988589468 "" "" "" "" "" "" 15.654937455625788 0.00447335043117068 0.8312444146429137 0.006057704192880406
"Gaia DR2 5289230578389374208" -2.238046 -1.377325 114.73803211848 -62.04880689556 "" "" "" "" "" "" 17.962490258265024 0.0038834904577110013 1.3281745317513014 0.012737610753986866
"Gaia DR2 5289231029360658816" -2.199501 -1.324171 114.82820311682 -61.99859425054 "" "" "" "" "" "" 18.126775397006767 0.002734663689566854 2.5310933661778137 0.02248907564218956
"Gaia DR2 5289237312897990400" -2.086369 -1.451735 115.04996359903 -62.13372642062 "" "" "" "" "" "" 18.440805915987564 0.005221926039591774 1.8369654829499034 0.03095414783539305
"Gaia DR2 5289240409572647808" -1.790832 -1.393835 115.68839112733 -62.09469093836 "" "" "" "" "" "" 16.215541590798967 0.0029384232992168916 "" ""
"Gaia DR2 5289242299358158720" -1.796307 -1.285723 115.69027857907 -61.98646312761 "" "" "" "" "" "" 17.1189546371418 0.008014681330493064 "" ""
"Gaia DR2 5289243192711463936" -1.635274 -1.235608 116.03831809914 -61.94542175685 "" "" "" "" "" "" 14.387518739791707 0.0036593878099881985 1.1742900223141586 0.007616576729659344
"Gaia DR2 5289243364510103040" -1.694064 -1.235405 115.91353744352 -61.94203821274 "" "" "" "" "" "" 17.35584040485413 0.0033113302026066696 1.5780746173776414 0.007994775156798802
"Gaia DR2 5289243948625605248" -1.74454 -1.221179 115.80812627454 -61.92501735861 "" "" "" "" "" "" 17.634668763036412 0.004470636457541299 1.9008544003919816 0.15234562913309688
"Gaia DR2 5289248999507087232" -1.729072 -1.066807 115.8593285141 -61.77178565161 "" "" "" "" "" "" 16.70010047001008 0.008613023370201582 1.4054005706230974 0.013055920300213493
"Gaia DR2 5289250511333001856" -2.133424 -1.359924 114.96327180973 -62.03891380732 "" "" "" "" "" "" 18.97140729312954 0.003687829145281965 "" ""
"Gaia DR2 5289252190664882048" -1.951681 -1.240333 115.36631528588 -61.93169801058 "" "" "" "" "" "" 18.682663242401212 0.005818028832229001 2.347112029305766 0.03354350458570599
"Gaia DR2 5289254802005005824" -2.124805 -1.252589 114.99747524884 -61.93246037675 "" "" "" "" "" "" 17.295898727293626 0.002801379125614743 1.5135352764227612 0.009251271940417968
"Gaia DR2 5289258654593551360" -1.823544 -1.135547 115.65134366274 -61.83497393372 "" "" "" "" "" "" 16.755118385952283 0.0047969417790545915 1.5614217187739179 0.006227325064517647
"Gaia DR2 5289261295995972352" -1.810089 -1.062601 115.68886376801 -61.76295657172 "" "" "" "" "" "" 18.726339913392337 0.007076067154815263 2.1707920200395456 0.03497732503482647
"Gaia DR2 5289261845751799936" -1.768843 -1.016368 115.78148641463 -61.71919039351 "" "" "" "" "" "" 18.869140265976405 0.00858783498521573 2.5486923486800848 0.06270886879064616
"Gaia DR2 5289263426300594816" -1.980788 -1.095927 115.32430432618 -61.78576130498 "" "" "" "" "" "" 18.13078353981124 0.004853401572892312 0.9634782814600698 0.01636775351795912
"Gaia DR2 5289263568035920896" -1.952868 -1.065575 115.38730245702 -61.75725087616 "" "" "" "" "" "" 18.855206214156226 0.007720612473516181 1.3793662900966304 0.03039715966048276
"Gaia DR2 5289265011142304128" -1.805772 -0.99313 115.70654153028 -61.69386814266 "" "" "" "" "" "" 17.891003075739974 0.002581172432378083 1.4129186196218306 0.02172726380323648
"Gaia DR2 5289265011144985344" -1.805908 -0.993202 115.70624642391 -61.69393169453 "" "" "" "" "" "" 17.69740675517814 0.003782388872454509 1.31515570279538 0.011970451152615105
"Gaia DR2 5289268378396033024" -2.53159 -1.551806 114.08293782885 -62.19979741105 "" "" "" "" "" "" 18.120637810398176 0.008650217916614711 "" ""
"Gaia DR2 5289270023369890688" -2.49476 -1.507744 114.16938922214 -62.15893519432 "" "" "" "" "" "" 17.82323498918363 0.0043496259225616705 2.217560921935963 0.019872330530326006
"Gaia DR2 5289276452934719360" -2.294095 -1.346677 114.62370729209 -62.01411070298 "" "" "" "" "" "" 17.385284442221916 0.003980753147507874 1.633236856741302 0.010565684537249502
"Gaia DR2 5289278102205138048" -2.252949 -1.294106 114.71938882574 -61.96474326738 "" "" "" "" "" "" 18.08986470205966 0.0037560678547600515 "" ""
"Gaia DR2 5289278205281428864" -2.229958 -1.304423 114.766571326 -61.97670713975 "" "" "" "" "" "" 18.091849595125748 0.007987399405947643 "" ""
"Gaia DR2 5289279991987737600" -2.391114 -1.33446 114.41963552989 -61.99453012016 "" "" "" "" "" "" 16.75074809795182 0.011873260482053923 2.456695498035021 0.015360034428460427
"Gaia DR2 5289281194578592640" -2.403831 -1.273781 114.40277021757 -61.93306281557 "" "" "" "" "" "" 18.285713803133092 0.0034728205493953215 "" ""
"Gaia DR2 5289282019215301888" -2.370408 -1.202439 114.48528399815 -61.8645462503 "" "" "" "" "" "" 15.844078803608317 0.007108833177802051 1.7603195013407813 0.008351119515200537
"Gaia DR2 5289283462324321664" -2.348787 -1.18719 114.53346725313 -61.851000346 "" "" "" "" "" "" 16.416774183027623 0.003880430150624875 1.2352245726912372 0.006311290838642226
