EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP
"Gaia EDR3 5644499724678833280" -0.285515 -0.256725 124.40363561476 -30.00632181402 "" "" "" "" "" "" 17.681276 0.008732 1.121548 0.014241502925899504
"Gaia EDR3 5644502512125998336" -0.496493 -0.262261 124.15997548587 -30.01103106117 "" "" "" "" "" "" 16.989061 0.012407 1.546009 0.008286437636145437
"Gaia EDR3 5644504260164706304" -0.344063 -0.149863 124.33645235799 -29.89927647385 "" "" "" "" "" "" 17.223549 0.011167 1.010527 0.009245983191449576
"Gaia EDR3 5644505089095188480" -0.433768 -0.133736 124.23305630539 -29.88280058917 "" "" "" "" "" "" 18.008642 0.020424 1.187359 0.012482233257028326
"Gaia EDR3 5644505570142517760" -0.391953 -0.09752 124.28144683483 -29.84675867024 "" "" "" "" "" "" 17.99403 0.00436 1.119841 0.018225578980666794
"Gaia EDR3 5644516668335617024" -0.477891 -0.151548 124.18207007753 -29.9004114207 "" "" "" "" "" "" 18.029638 0.01081 1.883978 0.020246612706303332
"Gaia EDR3 5644516702695342464" -0.463532 -0.1524 124.1986293237 -29.90133150405 "" "" "" "" "" "" 17.862284 0.014025 1.137285 0.012610130709008432
"Gaia EDR3 5644517458609499520" -0.416403 -0.060998 124.25343372491 -29.81013786321 "" "" "" "" "" "" 14.737313 0.009158 0.873149 0.004900692316182051
"Gaia EDR3 5644526392143223936" -0.151812 -0.063583 124.55837023877 -29.81347378142 "" "" "" "" "" "" 17.19332 0.010642 1.053347 0.007104182018729489
"Gaia EDR3 5644526937592271360" -0.220021 -0.072805 124.47973400046 -29.82256953995 "" "" "" "" "" "" 16.987326 0.010853 0.880957 0.007027912140556256
"Gaia EDR3 5644527663453678976" -0.316169 -0.152409 124.36861900092 -29.90191497575 "" "" "" "" "" "" 18.230492 0.007828 "" ""
"Gaia EDR3 5644530206074820736" -0.272673 -0.036225 124.41916036617 -29.78585943329 "" "" "" "" "" "" 17.03926 0.005012 0.974633 0.008343535179522429
"Gaia EDR3 5644530309154030208" -0.233638 -0.021733 124.46417628553 -29.77146708122 "" "" "" "" "" "" 17.578741 0.003922 "" ""
"Gaia EDR3 5644530652750773248" -0.186235 0.016329 124.51886833008 -29.73350383148 "" "" "" "" "" "" 18.334114 0.007065 1.347843 0.037092992661024386
"Gaia EDR3 5644530785883243392" -0.221289 0.023873 124.47851807464 -29.72588926243 "" "" "" "" "" "" 18.427893 0.012729 0.970182 0.01566575740404039
"Gaia EDR3 5644531477385052928" -0.283094 0.045393 124.40741787794 -29.70421395651 "" "" "" "" "" "" 18.098038 0.010583 1.139021 0.021890468730929
"Gaia EDR3 5644532332071275904" -0.110961 -0.044369 124.60547722473 -29.79431333642 "" "" "" "" "" "" 16.726627 0.010916 0.992753 0.02384339213866335
"Gaia EDR3 5644532576896079488" -0.085974 -0.004979 124.63430960271 -29.75494834069 "" "" "" "" "" "" 17.150955 0.009523 1.03771 0.007222753478402485
"Gaia EDR3 5644533642042624640" -0.140915 0.030154 124.57108146834 -29.71975335165 "" "" "" "" "" "" 17.033417 0.007494 "" ""
"Gaia EDR3 5644533706460983936" -0.09 0.01951 124.62969774752 -29.73045585993 "" "" "" "" "" "" 16.708412 0.007152 1.12621 0.0063570569113542775
"Gaia EDR3 5644535875430438912" -0.06017 0.124055 124.66412186801 -29.62593262997 "" "" "" "" "" "" 15.214733 0.016181 "" ""
"Gaia EDR3 5644536047223998976" 0.007717 0.131032 124.74221743512 -29.61897397401 "" "" "" "" "" "" 17.88055 0.006142 2.050642 0.019823115484656446
"Gaia EDR3 5644536700058064128" -0.147771 0.059788 124.56323777996 -29.69010932082 "" "" "" "" "" "" 18.48672 0.012609 1.137213 0.02185525871421858
"Gaia EDR3 5644536871863001472" -0.167789 0.061763 124.54019859084 -29.688103226 "" "" "" "" "" "" 16.357542 0.009975 0.862157 0.005355971108196432
"Gaia EDR3 5644536940583408384" -0.176205 0.062893 124.53051302006 -29.68695782075 "" "" "" "" "" "" 17.846764 0.011028 0.950508 0.010335472885078972
"Gaia EDR3 5644537215454017920" -0.120416 0.088504 124.59476617929 -29.66142981678 "" "" "" "" "" "" 17.02767 0.014391 "" ""
"Gaia EDR3 5644537490331917056" -0.138698 0.119663 124.57377736476 -29.63024728062 "" "" "" "" "" "" 17.48198 0.004148 "" ""
"Gaia EDR3 5644537765216209536" -0.195813 0.088296 124.50799990564 -29.66151890783 "" "" "" "" "" "" 18.011162 0.012032 1.081476 0.01210791181591377
"Gaia EDR3 5644541957104562432" -0.434125 -0.016885 124.23323018994 -29.76595107053 "" "" "" "" "" "" 18.246151 0.008012 "" ""
"Gaia EDR3 5644542846147028096" -0.43025 0.049864 124.23802319279 -29.69921947912 "" "" "" "" "" "" 17.53381 0.008962 1.038103 0.00903836941339583
"Gaia EDR3 5644542987896642176" -0.410872 0.076198 124.26045590609 -29.67296749627 "" "" "" "" "" "" 17.015177 0.01162 1.071371 0.007379299875562261
"Gaia EDR3 5644543189744377728" -0.297541 0.040146 124.39076804133 -29.70941884521 "" "" "" "" "" "" 18.060553 0.010077 1.20999 0.014816275037500604
"Gaia EDR3 5644543365848941568" -0.332584 0.043499 124.35043472554 -29.7059557042 "" "" "" "" "" "" 16.355639 0.012783 1.013373 0.00610639003000338
"Gaia EDR3 5644543503292635008" -0.311239 0.071862 124.37511039799 -29.67766162093 "" "" "" "" "" "" 18.366217 0.011365 1.544478 0.01641086908466922
"Gaia EDR3 5644544808962665216" -0.318735 0.126293 124.36668070661 -29.62320787804 "" "" "" "" "" "" 18.120403 0.005918 "" ""
"Gaia EDR3 5644545324359661696" -0.4818 0.022853 124.17852918004 -29.72599582667 "" "" "" "" "" "" 17.495657 0.009265 1.052681 0.008770552853291516
"Gaia EDR3 5644547317223697024" -0.473563 0.137688 124.18863700514 -29.6112029553 "" "" "" "" "" "" 17.79108 0.014442 1.094326 0.010331774804505405
"Gaia EDR3 5644547695174841344" -0.376645 0.139079 124.30011915435 -29.61022152953 "" "" "" "" "" "" 17.19002 0.003419 "" ""
"Gaia EDR3 5644551887068565376" -0.156063 0.203553 124.55394915472 -29.54633233692 "" "" "" "" "" "" 16.549675 0.015174 1.072898 0.005826640650912706
"Gaia EDR3 5644552402458125056" -0.126141 0.237162 124.58839217379 -29.51276483626 "" "" "" "" "" "" 17.306795 0.017838 1.105602 0.010666682718477547
"Gaia EDR3 5644552402464588160" -0.126166 0.237087 124.58836365099 -29.51283986344 "" "" "" "" "" "" 17.742023 0.006049 1.094469 0.022867822358266125
